db_id,question,gold_sql,qwen_predicted_sql
course_teach,List the names of teachers in ascending order of age.,SELECT Name FROM teacher ORDER BY Age ASC,SELECT name FROM teachers ORDER BY age ASC;
course_teach,What are the names of the teachers ordered by ascending age?,SELECT Name FROM teacher ORDER BY Age ASC,SELECT name FROM teachers ORDER BY age ASC;
course_teach,What are the age and hometown of teachers?,"SELECT Age ,  Hometown FROM teacher","SELECT age, hometown FROM teachers;"
course_teach,What is the age and hometown of every teacher?,"SELECT Age ,  Hometown FROM teacher","SELECT age, hometown FROM teachers;"
course_teach,List the name of teachers whose hometown is not `` Little Lever Urban District '' .,"select name from teacher where hometown != ""little lever urban district""",SELECT name FROM teachers WHERE hometown != 'Little Lever Urban District';
course_teach,What are the names of the teachers whose hometown is not `` Little Lever Urban District '' ?,"select name from teacher where hometown != ""little lever urban district""",SELECT name FROM teachers WHERE hometown != 'Little Lever Urban District';
course_teach,Show the name of teachers aged either 32 or 33?,SELECT Name FROM teacher WHERE Age  =  32 OR Age  =  33,"SELECT name FROM teachers WHERE age IN (32, 33);"
course_teach,What are the names of the teachers who are aged either 32 or 33?,SELECT Name FROM teacher WHERE Age  =  32 OR Age  =  33,"SELECT name FROM teachers WHERE age IN (32, 33);"
course_teach,What is the hometown of the youngest teacher?,SELECT Hometown FROM teacher ORDER BY Age ASC LIMIT 1,SELECT hometown FROM teachers WHERE age = (SELECT MIN(age) FROM teachers) LIMIT 1;
course_teach,Where is the youngest teacher from?,SELECT Hometown FROM teacher ORDER BY Age ASC LIMIT 1,SELECT origin FROM teachers ORDER BY age ASC LIMIT 1;
course_teach,Show different hometown of teachers and the number of teachers from each hometown.,"SELECT Hometown ,  COUNT(*) FROM teacher GROUP BY Hometown","SELECT hometown, COUNT(*) FROM teachers GROUP BY hometown;"
course_teach,"For each hometown, how many teachers are there?","SELECT Hometown ,  COUNT(*) FROM teacher GROUP BY Hometown","SELECT hometown, COUNT(*) FROM teachers GROUP BY hometown;"
course_teach,List the most common hometown of teachers.,SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1,"SELECT hometown, COUNT(*) FROM teachers GROUP BY hometown ORDER BY COUNT(*) DESC LIMIT 1;"
course_teach,What is the most commmon hometowns for teachers?,SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1,"SELECT hometown, COUNT(*) AS count FROM teachers GROUP BY hometown ORDER BY count DESC;"
course_teach,Show the hometowns shared by at least two teachers.,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*)  >=  2,SELECT hometown FROM teachers GROUP BY hometown HAVING COUNT(*) >= 2;
course_teach,What are the towns from which at least two teachers come from?,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*)  >=  2,SELECT town FROM teachers GROUP BY town HAVING COUNT(*) >= 2;
course_teach,Show names of teachers and the courses they are arranged to teach.,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID","SELECT teachers.name, courses.name FROM teachers JOIN courses ON teachers.id = courses.teacher_id;"
course_teach,What is the name of each teacher and what course they teach?,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID","SELECT teachers.name, courses.course_name FROM teachers INNER JOIN courses ON teachers.id = courses.teacher_id;"
course_teach,Show names of teachers and the courses they are arranged to teach in ascending alphabetical order of the teacher's name.,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID ORDER BY T3.Name","SELECT teachers.name, courses.course_name FROM teachers INNER JOIN courses ON teachers.id = courses.teacher_id ORDER BY teachers.name ASC;"
course_teach,What are the names of the teachers and the courses they teach in ascending alphabetical order by the name of the teacher?,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID ORDER BY T3.Name","SELECT teachers.name, courses.name FROM teachers JOIN teaches ON teachers.id = teaches.teacher_id JOIN courses ON teaches.course_id = courses.id ORDER BY teachers.name ASC;"
course_teach,Show the name of the teacher for the math course.,"SELECT T3.Name FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID WHERE T2.Course  =  ""Math""",SELECT name FROM teachers WHERE subject = 'math';
course_teach,What are the names of the people who teach math courses?,"SELECT T3.Name FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID WHERE T2.Course  =  ""Math""",SELECT name FROM teachers WHERE subject = 'Math';
course_teach,Show names of teachers and the number of courses they teach.,"SELECT T2.Name ,  COUNT(*) FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name","SELECT teachers.name, COUNT(courses.teacher_id) FROM teachers INNER JOIN courses ON teachers.id = courses.teacher_id GROUP BY teachers.id, teachers.name;"
course_teach,What are the names of the teachers and how many courses do they teach?,"SELECT T2.Name ,  COUNT(*) FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name","SELECT name, COUNT(*) FROM teachers JOIN courses ON teachers.id = courses.teacher_id GROUP BY teachers.id;"
course_teach,Show names of teachers that teach at least two courses.,SELECT T2.Name FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name HAVING COUNT(*)  >=  2,SELECT name FROM Teachers WHERE teacher_id IN (SELECT teacher_id FROM TeacherCourses GROUP BY teacher_id HAVING COUNT(course_id) >= 2)
course_teach,What are the names of the teachers who teach at least two courses?,SELECT T2.Name FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name HAVING COUNT(*)  >=  2,SELECT Name FROM Teachers WHERE TeacherID IN (SELECT TeacherID FROM Courses GROUP BY TeacherID HAVING COUNT(*) >= 2)
course_teach,List the names of teachers who have not been arranged to teach courses.,SELECT Name FROM teacher WHERE Teacher_id NOT IN (SELECT Teacher_id FROM course_arrange),SELECT Name FROM Teachers WHERE TeacherID NOT IN (SELECT TeacherID FROM TeacherCourses);
course_teach,What are the names of the teachers whose courses have not been arranged?,SELECT Name FROM teacher WHERE Teacher_id NOT IN (SELECT Teacher_id FROM course_arrange),SELECT DISTINCT t.name FROM Teachers t LEFT JOIN Courses c ON t.id = c.teacher_id WHERE c.arranged IS NULL OR c.arranged = 0;
museum_visit,How many visitors below age 30 are there?,SELECT count(*) FROM visitor WHERE age  <  30,SELECT COUNT(*) FROM visitors WHERE age < 30;
museum_visit,"Find the names of the visitors whose membership level is higher than 4, and order the results by the level from high to low.",SELECT name FROM visitor WHERE Level_of_membership  >  4 ORDER BY Level_of_membership DESC,SELECT name FROM visitors WHERE membership_level > 4 ORDER BY membership_level DESC;
museum_visit,What is the average age of the visitors whose membership level is not higher than 4?,SELECT avg(age) FROM visitor WHERE Level_of_membership  <=  4,SELECT AVG(age) FROM Visitors WHERE membership_level <= 4;
museum_visit,"Find the name and membership level of the visitors whose membership level is higher than 4, and sort by their age from old to young.","SELECT name ,  Level_of_membership FROM visitor WHERE Level_of_membership  >  4 ORDER BY age DESC","SELECT name, membership_level FROM visitors WHERE membership_level > 4 ORDER BY age DESC;"
museum_visit,Find the id and name of the museum that has the most staff members?,"SELECT museum_id ,  name FROM museum ORDER BY num_of_staff DESC LIMIT 1","SELECT id, name FROM museums ORDER BY (SELECT COUNT(*) FROM staff WHERE staff.museum_id = museums.id) DESC LIMIT 1"
museum_visit,Find the average number of staff working for the museums that were open before 2009.,SELECT avg(num_of_staff) FROM museum WHERE open_year  <  2009,"SELECT AVG(staff_count) FROM museums WHERE strftime('%Y', opening_date) < '2009';"
museum_visit,What are the opening year and staff number of the museum named Plaza Museum?,"SELECT Num_of_Staff ,  Open_Year FROM museum WHERE name  =  'Plaza Museum'","SELECT opening_year, staff_number FROM museums WHERE name = 'Plaza Museum';"
museum_visit,find the names of museums which have more staff than the minimum staff number of all museums opened after 2010.,SELECT name FROM museum WHERE num_of_staff  >  (SELECT min(num_of_staff) FROM museum WHERE open_year  >  2010),SELECT name FROM museums WHERE staff > (SELECT MIN(staff) FROM museums WHERE opened_year > 2010)
museum_visit,"find the id, name and age for visitors who visited some museums more than once.","SELECT t1.id ,  t1.name ,  t1.age FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id GROUP BY t1.id HAVING count(*)  >  1","SELECT v.id, v.name, v.age FROM visitors v WHERE v.id IN (SELECT visitor_id FROM visits GROUP BY visitor_id, museum_id HAVING COUNT(*) > 1);"
museum_visit,"What are the id, name and membership level of visitors who have spent the largest amount of money in total in all museum tickets?","SELECT t2.visitor_id ,  t1.name ,  t1.Level_of_membership FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id GROUP BY t2.visitor_id ORDER BY sum(t2.Total_spent) DESC LIMIT 1","SELECT id, name, membership_level FROM visitors WHERE id IN (SELECT visitor_id FROM (SELECT visitor_id, SUM(price) AS total FROM tickets GROUP BY visitor_id ORDER BY total DESC LIMIT 1))"
museum_visit,What are the id and name of the museum visited most times?,"SELECT t2.Museum_ID ,  t1.name FROM museum AS t1 JOIN visit AS t2 ON t1.Museum_ID  =  t2.Museum_ID GROUP BY t2.Museum_ID ORDER BY count(*) DESC LIMIT 1","SELECT m.id, m.name, COUNT(v.museum_id) AS visits FROM museums m JOIN visits v ON m.id = v.museum_id GROUP BY m.id ORDER BY visits DESC LIMIT 1"
museum_visit,What is the name of the museum that had no visitor yet?,SELECT name FROM museum WHERE Museum_ID NOT IN (SELECT museum_id FROM visit),SELECT name FROM museums LEFT JOIN visits ON museums.id = visits.museum_id WHERE visits.museum_id IS NULL;
museum_visit,Find the name and age of the visitor who bought the most tickets at once.,"SELECT t1.name ,  t1.age FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id ORDER BY t2.num_of_ticket DESC LIMIT 1","SELECT v.name, v.age FROM visitors v JOIN purchases p ON v.visitor_id = p.visitor_id WHERE p.quantity = (SELECT MAX(quantity) FROM purchases) LIMIT 1;"
museum_visit,What are the average and maximum number of tickets bought in all visits?,"SELECT avg(num_of_ticket) ,  max(num_of_ticket) FROM visit","SELECT AVG(ticket_count) AS average_tickets, MAX(ticket_count) AS max_tickets FROM (SELECT visit_id, COUNT(*) AS ticket_count FROM tickets GROUP BY visit_id)"
museum_visit,What is the total ticket expense of the visitors whose membership level is 1?,SELECT sum(t2.Total_spent) FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id WHERE t1.Level_of_membership  =  1,SELECT SUM(tickets.price) FROM visitors JOIN tickets ON visitors.visitor_id = tickets.visitor_id WHERE visitors.membership_level = 1;
museum_visit,What is the name of the visitor who visited both a museum opened before 2009 and a museum opened after 2011?,SELECT t1.name FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id JOIN museum AS t3 ON t3.Museum_ID  =  t2.Museum_ID WHERE t3.open_year  <  2009 INTERSECT SELECT t1.name FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id JOIN museum AS t3 ON t3.Museum_ID  =  t2.Museum_ID WHERE t3.open_year  >  2011,SELECT v.name FROM visitors v WHERE EXISTS (SELECT 1 FROM visits vt JOIN museums m ON vt.museum_id = m.museum_id WHERE vt.visitor_id = v.visitor_id AND m.opening_date < 2009) AND EXISTS (SELECT 1 FROM visits vt JOIN museums m ON vt.museum_id = m.museum_id WHERE vt.visitor_id = v.visitor_id AND m.opening_date > 2011)
