db_id,question,gold_sql,llama_predicted_sql
cre_Doc_Template_Mgt,How many different templates do all document use?,SELECT count(DISTINCT template_id) FROM Documents,SELECT COUNT(DISTINCT template_id) FROM documents
cre_Doc_Template_Mgt,Count the number of different templates used for documents.,SELECT count(DISTINCT template_id) FROM Documents,SELECT COUNT(DISTINCT template_id) FROM documents;
cre_Doc_Template_Mgt,How many documents are using the template with type code 'PPT'?,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT',SELECT COUNT(DISTINCT d.id) FROM documents d JOIN templates t ON d.template_id = t.id WHERE t.type_code = 'PPT'
cre_Doc_Template_Mgt,Count the number of documents that use the PPT template type.,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT',SELECT COUNT(*) FROM documents WHERE template_type = 'PPT'
cre_Doc_Template_Mgt,Show all template ids and number of documents using each template.,"SELECT template_id ,  count(*) FROM Documents GROUP BY template_id","SELECT template_id, COUNT(document_id) FROM documents GROUP BY template_id"
cre_Doc_Template_Mgt,"What are all different template ids used for documents, and how many times were each of them used?","SELECT template_id ,  count(*) FROM Documents GROUP BY template_id","SELECT template_id, COUNT(*) FROM documents GROUP BY template_id"
cre_Doc_Template_Mgt,What is the id and type code for the template used by the most documents?,"SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1","SELECT template_id, type_code FROM documents GROUP BY template_id, type_code ORDER BY COUNT(*) DESC LIMIT 1"
cre_Doc_Template_Mgt,Return the id and type code of the template that is used for the greatest number of documents.,"SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1","SELECT template_id, type_code FROM documents GROUP BY template_id, type_code ORDER BY COUNT(*) DESC LIMIT 1"
cre_Doc_Template_Mgt,Show ids for all templates that are used by more than one document.,SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1,SELECT template_id FROM documents GROUP BY template_id HAVING COUNT(document_id) > 1
cre_Doc_Template_Mgt,What are the template ids of any templates used in more than a single document?,SELECT template_id FROM Documents GROUP BY template_id HAVING count(*)  >  1,SELECT template_id FROM documents GROUP BY template_id HAVING COUNT(document_id) > 1
cre_Doc_Template_Mgt,Show ids for all templates not used by any document.,SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents,SELECT id FROM templates WHERE id NOT IN (SELECT template_id FROM documents)
cre_Doc_Template_Mgt,What are the ids for templates that are not used in any documents?,SELECT template_id FROM Templates EXCEPT SELECT template_id FROM Documents,SELECT id FROM templates WHERE id NOT IN (SELECT template_id FROM documents)
cre_Doc_Template_Mgt,How many templates do we have?,SELECT count(*) FROM Templates,SELECT COUNT(*) FROM templates
cre_Doc_Template_Mgt,Count the number of templates.,SELECT count(*) FROM Templates,SELECT COUNT(*) FROM templates
cre_Doc_Template_Mgt,"Show template ids, version numbers, and template type codes for all templates.","SELECT template_id ,  version_number ,  template_type_code FROM Templates","SELECT template_id, version_number, template_type_code FROM templates"
cre_Doc_Template_Mgt,"What are the ids, version numbers, and type codes for each template?","SELECT template_id ,  version_number ,  template_type_code FROM Templates","SELECT id, version, type_code FROM template"
cre_Doc_Template_Mgt,Show all distinct template type codes for all templates.,SELECT DISTINCT template_type_code FROM Templates,SELECT DISTINCT template_type_code FROM templates
cre_Doc_Template_Mgt,What are the different template type codes?,SELECT DISTINCT template_type_code FROM Templates,SELECT DISTINCT template_type_code FROM template_types
cre_Doc_Template_Mgt,What are the ids of templates with template type code PP or PPT?,"SELECT template_id FROM Templates WHERE template_type_code  =  ""PP"" OR template_type_code  =  ""PPT""","SELECT id FROM templates WHERE template_type_code IN ('PP', 'PPT')"
cre_Doc_Template_Mgt,Return the ids of templates that have the code PP or PPT.,"SELECT template_id FROM Templates WHERE template_type_code  =  ""PP"" OR template_type_code  =  ""PPT""","SELECT id FROM templates WHERE code IN ('PP', 'PPT')"
cre_Doc_Template_Mgt,How many templates have template type code CV?,"SELECT count(*) FROM Templates WHERE template_type_code  =  ""CV""",SELECT COUNT(*) FROM template WHERE template_type_code = 'CV'
cre_Doc_Template_Mgt,Count the number of templates of the type CV.,"SELECT count(*) FROM Templates WHERE template_type_code  =  ""CV""",SELECT COUNT(*) FROM templates WHERE type = 'CV'
cre_Doc_Template_Mgt,What is the version number and template type code for the template with version number later than 5?,"SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5","SELECT version_number, template_type_code FROM template WHERE version_number > 5"
cre_Doc_Template_Mgt,Return the version numbers and template type codes of templates with a version number greater than 5.,"SELECT version_number ,  template_type_code FROM Templates WHERE version_number  >  5","SELECT version_number, template_type_code FROM templates WHERE version_number > 5"
cre_Doc_Template_Mgt,Show all template type codes and number of templates for each.,"SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code","SELECT template_type_code, COUNT(*) FROM templates GROUP BY template_type_code"
cre_Doc_Template_Mgt,"What are the different template type codes, and how many templates correspond to each?","SELECT template_type_code ,  count(*) FROM Templates GROUP BY template_type_code","SELECT template_type_code, COUNT(*) FROM templates GROUP BY template_type_code"
cre_Doc_Template_Mgt,Which template type code has most number of templates?,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1
cre_Doc_Template_Mgt,Return the type code of the template type that the most templates belong to.,SELECT template_type_code FROM Templates GROUP BY template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT template_type_code FROM templates GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1
cre_Doc_Template_Mgt,Show all template type codes with less than three templates.,SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*)  <  3,SELECT template_type_code FROM templates GROUP BY template_type_code HAVING COUNT(*) < 3
cre_Doc_Template_Mgt,What are the codes of template types that have fewer than 3 templates?,SELECT template_type_code FROM Templates GROUP BY template_type_code HAVING count(*)  <  3,SELECT template_type_code FROM templates GROUP BY template_type_code HAVING COUNT(*) < 3
cre_Doc_Template_Mgt,What the smallest version number and its template type code?,"SELECT min(Version_Number) ,  template_type_code FROM Templates","SELECT MIN(version_number), template_type_code FROM template_versions"
cre_Doc_Template_Mgt,"Return the lowest version number, along with its corresponding template type code.","SELECT min(Version_Number) ,  template_type_code FROM Templates","SELECT MIN(version_number), template_type_code FROM template_types;"
cre_Doc_Template_Mgt,"What is the template type code of the template used by document with the name ""Data base""?","SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T2.document_name  =  ""Data base""",SELECT T2.template_type_code FROM documents AS T1 INNER JOIN templates AS T2 ON T1.template_id = T2.id WHERE T1.name = 'Data base'
cre_Doc_Template_Mgt,Return the template type code of the template that is used by a document named Data base.,"SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T2.document_name  =  ""Data base""",SELECT T1.template_type_code FROM templates AS T1 INNER JOIN documents AS T2 ON T1.template_id = T2.template_id WHERE T2.document_name = 'Data base'
cre_Doc_Template_Mgt,Show all document names using templates with template type code BK.,"SELECT T2.document_name FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T1.template_type_code  =  ""BK""",SELECT d.name FROM documents d JOIN templates t ON d.template_id = t.id WHERE t.type_code = 'BK'
cre_Doc_Template_Mgt,What are the names of documents that use templates with the code BK?,"SELECT T2.document_name FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id WHERE T1.template_type_code  =  ""BK""",SELECT d.name FROM documents d INNER JOIN templates t ON d.template_id = t.id WHERE t.code = 'BK'
cre_Doc_Template_Mgt,Show all template type codes and the number of documents using each type.,"SELECT T1.template_type_code ,  count(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code","SELECT template_type_code, COUNT(*) FROM documents GROUP BY template_type_code"
cre_Doc_Template_Mgt,"What are the different template type codes, and how many documents use each type?","SELECT T1.template_type_code ,  count(*) FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code","SELECT template_type_code, COUNT(*) FROM documents GROUP BY template_type_code"
cre_Doc_Template_Mgt,Which template type code is used by most number of documents?,SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT template_type_code FROM documents GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1
cre_Doc_Template_Mgt,Return the code of the template type that is most commonly used in documents.,SELECT T1.template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_type_code ORDER BY count(*) DESC LIMIT 1,SELECT template_type_code FROM documents GROUP BY template_type_code ORDER BY COUNT(*) DESC LIMIT 1
cre_Doc_Template_Mgt,Show all template type codes that are not used by any document.,SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id,SELECT template_type_code FROM template_types WHERE template_type_code NOT IN (SELECT template_type_code FROM documents)
cre_Doc_Template_Mgt,What are the codes of template types that are not used for any document?,SELECT template_type_code FROM Templates EXCEPT SELECT template_type_code FROM Templates AS T1 JOIN Documents AS T2 ON T1.template_id  =  T2.template_id,SELECT code FROM template_types WHERE code NOT IN (SELECT template_type_code FROM documents)
cre_Doc_Template_Mgt,Show all template type codes and descriptions.,"SELECT template_type_code ,  template_type_description FROM Ref_template_types","SELECT template_type_code, description FROM template_types"
cre_Doc_Template_Mgt,What are the type codes and descriptions for all template types?,"SELECT template_type_code ,  template_type_description FROM Ref_template_types","SELECT type_code, description FROM template_types"
cre_Doc_Template_Mgt,"What is the template type descriptions for template type code ""AD"".","SELECT template_type_description FROM Ref_template_types WHERE template_type_code  =  ""AD""",SELECT template_type_descriptions FROM template_types WHERE template_type_code = 'AD'
cre_Doc_Template_Mgt,Return the template type description of the template type with the code AD.,"SELECT template_type_description FROM Ref_template_types WHERE template_type_code  =  ""AD""",SELECT template_type_description FROM template_type WHERE template_type_code = 'AD'
cre_Doc_Template_Mgt,"What is the template type code for template type description ""Book"".","SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  ""Book""",SELECT template_type_code FROM template_type WHERE template_type_description = 'Book'
cre_Doc_Template_Mgt,"Return the type code of the template type with the description ""Book"".","SELECT template_type_code FROM Ref_template_types WHERE template_type_description  =  ""Book""",SELECT type_code FROM template_type WHERE description = 'Book'
cre_Doc_Template_Mgt,What are the distinct template type descriptions for the templates ever used by any document?,SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID,SELECT DISTINCT T2.template_type_description FROM documents AS T1 INNER JOIN templates AS T2 ON T1.template_id = T2.template_id
cre_Doc_Template_Mgt,Return the different descriptions for templates that have been used in a document.,SELECT DISTINCT T1.template_type_description FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code JOIN Documents AS T3 ON T2.Template_ID  =  T3.template_ID,SELECT DISTINCT T2.description FROM documents AS T1 INNER JOIN templates AS T2 ON T1.template_id = T2.id
cre_Doc_Template_Mgt,"What are the template ids with template type description ""Presentation"".","SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code WHERE T1.template_type_description  =  ""Presentation""",SELECT template_id FROM template_type WHERE description = 'Presentation'
cre_Doc_Template_Mgt,Return the ids corresponding to templates with the description 'Presentation'.,"SELECT T2.template_id FROM Ref_template_types AS T1 JOIN Templates AS T2 ON T1.template_type_code  = T2.template_type_code WHERE T1.template_type_description  =  ""Presentation""",SELECT id FROM templates WHERE description = 'Presentation'
cre_Doc_Template_Mgt,How many paragraphs in total?,SELECT count(*) FROM Paragraphs,SELECT COUNT(*) FROM paragraphs
cre_Doc_Template_Mgt,Count the number of paragraphs.,SELECT count(*) FROM Paragraphs,SELECT COUNT(*) FROM paragraphs
cre_Doc_Template_Mgt,How many paragraphs for the document with name 'Summer Show'?,SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID  =  T2.document_ID WHERE T2.document_name  =  'Summer Show',SELECT COUNT(*) FROM paragraphs WHERE document_name = 'Summer Show'
cre_Doc_Template_Mgt,Count the number of paragraphs in the document named 'Summer Show'.,SELECT count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_ID  =  T2.document_ID WHERE T2.document_name  =  'Summer Show',SELECT COUNT(*) FROM paragraphs WHERE document_name = 'Summer Show'
cre_Doc_Template_Mgt,Show paragraph details for paragraph with text 'Korea ' .,select other_details from paragraphs where paragraph_text like 'korea',SELECT * FROM paragraph WHERE text = 'Korea '
cre_Doc_Template_Mgt,What are the details for the paragraph that includes the text 'Korea ' ?,select other_details from paragraphs where paragraph_text like 'korea',SELECT * FROM paragraphs WHERE text LIKE '%Korea %'
cre_Doc_Template_Mgt,Show all paragraph ids and texts for the document with name 'Welcome to NY'.,"SELECT T1.paragraph_id ,   T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.Document_Name  =  'Welcome to NY'","SELECT p.id, p.text FROM paragraphs p INNER JOIN documents d ON p.document_id = d.id WHERE d.name = 'Welcome to NY'"
cre_Doc_Template_Mgt,What are the ids and texts of paragraphs in the document titled 'Welcome to NY'?,"SELECT T1.paragraph_id ,   T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.Document_Name  =  'Welcome to NY'","SELECT p.id, p.text FROM paragraphs p INNER JOIN documents d ON p.document_id = d.id WHERE d.title = 'Welcome to NY'"
cre_Doc_Template_Mgt,"Show all paragraph texts for the document ""Customer reviews"".","SELECT T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Customer reviews""",SELECT paragraph_text FROM paragraphs WHERE document_name = 'Customer reviews'
cre_Doc_Template_Mgt,What are the paragraph texts for the document with the name 'Customer reviews'?,"SELECT T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Customer reviews""",SELECT T1.text FROM paragraphs AS T1 INNER JOIN documents AS T2 ON T1.document_id = T2.id WHERE T2.name = 'Customer reviews'
