db_id,question,gold_sql,gemini_flash_predicted_sql
cre_Doc_Template_Mgt,What are the details for the paragraph that includes the text 'Korea ' ?,select other_details from paragraphs where paragraph_text like 'korea',SELECT * FROM paragraph WHERE text LIKE '%Korea %'
cre_Doc_Template_Mgt,Show all paragraph ids and texts for the document with name 'Welcome to NY'.,"SELECT T1.paragraph_id ,   T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.Document_Name  =  'Welcome to NY'","SELECT T1.paragraph_id, T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id = T2.document_id WHERE T2.document_name = 'Welcome to NY'"
cre_Doc_Template_Mgt,What are the ids and texts of paragraphs in the document titled 'Welcome to NY'?,"SELECT T1.paragraph_id ,   T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.Document_Name  =  'Welcome to NY'","SELECT paragraphs.id, paragraphs.text FROM paragraphs JOIN documents ON paragraphs.document_id = documents.id WHERE documents.title = 'Welcome to NY'"
cre_Doc_Template_Mgt,"Show all paragraph texts for the document ""Customer reviews"".","SELECT T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Customer reviews""",SELECT text FROM paragraphs JOIN documents ON paragraphs.document_id = documents.id WHERE documents.title = 'Customer reviews'
cre_Doc_Template_Mgt,What are the paragraph texts for the document with the name 'Customer reviews'?,"SELECT T1.paragraph_text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Customer reviews""",SELECT T2.paragraph_text FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.document_id = T2.document_id WHERE T1.document_name = 'Customer reviews'
cre_Doc_Template_Mgt,Show all document ids and the number of paragraphs in each document. Order by document id.,"SELECT document_id ,  count(*) FROM Paragraphs GROUP BY document_id ORDER BY document_id","SELECT document_id, COUNT(*) FROM paragraphs GROUP BY document_id ORDER BY document_id;"
cre_Doc_Template_Mgt,"Return the different document ids along with the number of paragraphs corresponding to each, ordered by id.","SELECT document_id ,  count(*) FROM Paragraphs GROUP BY document_id ORDER BY document_id","SELECT document_id, COUNT(*) FROM paragraphs GROUP BY document_id ORDER BY document_id;"
cre_Doc_Template_Mgt,"Show all document ids, names and the number of paragraphs in each document.","SELECT T1.document_id ,  T2.document_name ,  count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id","SELECT documents.id, documents.name, COUNT(paragraphs.id) FROM documents LEFT JOIN paragraphs ON documents.id = paragraphs.document_id GROUP BY documents.id, documents.name"
cre_Doc_Template_Mgt,"What are the ids and names of each document, as well as the number of paragraphs in each?","SELECT T1.document_id ,  T2.document_name ,  count(*) FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id","SELECT T1.Document_ID, T1.Document_Name, COUNT(*) FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID GROUP BY T1.Document_ID"
cre_Doc_Template_Mgt,List all document ids with at least two paragraphs.,SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*)  >=  2,SELECT document_id FROM paragraphs GROUP BY document_id HAVING COUNT(*) >= 2;
cre_Doc_Template_Mgt,What are the ids of documents that have 2 or more paragraphs?,SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*)  >=  2,SELECT document_id FROM paragraphs GROUP BY document_id HAVING COUNT(*) >= 2
cre_Doc_Template_Mgt,What is the document id and name with greatest number of paragraphs?,"SELECT T1.document_id ,  T2.document_name FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id ORDER BY count(*) DESC LIMIT 1","SELECT documents.id, documents.name FROM documents JOIN paragraphs ON documents.id = paragraphs.document_id GROUP BY documents.id ORDER BY COUNT(*) DESC LIMIT 1;"
cre_Doc_Template_Mgt,Return the id and name of the document with the most paragraphs.,"SELECT T1.document_id ,  T2.document_name FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id ORDER BY count(*) DESC LIMIT 1","SELECT documents.id, documents.name FROM documents JOIN paragraphs ON documents.id = paragraphs.document_id GROUP BY documents.id ORDER BY COUNT(*) DESC LIMIT 1"
cre_Doc_Template_Mgt,What is the document id with least number of paragraphs?,SELECT document_id FROM Paragraphs GROUP BY document_id ORDER BY count(*) ASC LIMIT 1,SELECT document_id FROM paragraphs GROUP BY document_id ORDER BY COUNT(*) ASC LIMIT 1;
cre_Doc_Template_Mgt,Return the id of the document with the fewest paragraphs.,SELECT document_id FROM Paragraphs GROUP BY document_id ORDER BY count(*) ASC LIMIT 1,SELECT document_id FROM paragraphs GROUP BY document_id ORDER BY COUNT(*) ASC LIMIT 1
cre_Doc_Template_Mgt,What is the document id with 1 to 2 paragraphs?,SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*) BETWEEN 1 AND 2,SELECT document_id FROM documents WHERE paragraphs BETWEEN 1 AND 2
cre_Doc_Template_Mgt,Give the ids of documents that have between one and two paragraphs.,SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*) BETWEEN 1 AND 2,SELECT document_id FROM paragraphs GROUP BY document_id HAVING COUNT(*) BETWEEN 1 AND 2
cre_Doc_Template_Mgt,Show the document id with paragraph text 'Brazil' and 'Ireland'.,SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Brazil' INTERSECT SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Ireland',SELECT Document_ID FROM Paragraphs WHERE Paragraph_Text = 'Brazil' INTERSECT SELECT Document_ID FROM Paragraphs WHERE Paragraph_Text = 'Ireland'
cre_Doc_Template_Mgt,What are the ids of documents that contain the paragraph text 'Brazil' and 'Ireland'?,SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Brazil' INTERSECT SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Ireland',SELECT Document_ID FROM Paragraphs WHERE Paragraph_Text LIKE '%Brazil%' INTERSECT SELECT Document_ID FROM Paragraphs WHERE Paragraph_Text LIKE '%Ireland%'
course_teach,How many teachers are there?,SELECT count(*) FROM teacher,SELECT COUNT(*) FROM teacher;
course_teach,What is the total count of teachers?,SELECT count(*) FROM teacher,SELECT COUNT(*) FROM teachers
course_teach,List the names of teachers in ascending order of age.,SELECT Name FROM teacher ORDER BY Age ASC,SELECT name FROM teachers ORDER BY age ASC;
course_teach,What are the names of the teachers ordered by ascending age?,SELECT Name FROM teacher ORDER BY Age ASC,SELECT name FROM teachers ORDER BY age ASC;
course_teach,What are the age and hometown of teachers?,"SELECT Age ,  Hometown FROM teacher","SELECT age, hometown FROM Teacher"
course_teach,What is the age and hometown of every teacher?,"SELECT Age ,  Hometown FROM teacher","SELECT age, hometown FROM teacher"
course_teach,List the name of teachers whose hometown is not `` Little Lever Urban District '' .,"select name from teacher where hometown != ""little lever urban district""",SELECT Name FROM teacher WHERE Hometown != 'Little Lever Urban District'
course_teach,What are the names of the teachers whose hometown is not `` Little Lever Urban District '' ?,"select name from teacher where hometown != ""little lever urban district""",SELECT Name FROM teacher WHERE Hometown != 'Little Lever Urban District'
course_teach,Show the name of teachers aged either 32 or 33?,SELECT Name FROM teacher WHERE Age  =  32 OR Age  =  33,SELECT name FROM teacher WHERE age = 32 OR age = 33
course_teach,What are the names of the teachers who are aged either 32 or 33?,SELECT Name FROM teacher WHERE Age  =  32 OR Age  =  33,SELECT Name FROM Teacher WHERE Age = 32 OR Age = 33;
course_teach,What is the hometown of the youngest teacher?,SELECT Hometown FROM teacher ORDER BY Age ASC LIMIT 1,SELECT hometown FROM teacher ORDER BY age ASC LIMIT 1
course_teach,Where is the youngest teacher from?,SELECT Hometown FROM teacher ORDER BY Age ASC LIMIT 1,SELECT Hometown FROM teacher ORDER BY Age ASC LIMIT 1
course_teach,Show different hometown of teachers and the number of teachers from each hometown.,"SELECT Hometown ,  COUNT(*) FROM teacher GROUP BY Hometown","SELECT Hometown, COUNT(*) FROM teacher GROUP BY Hometown"
course_teach,"For each hometown, how many teachers are there?","SELECT Hometown ,  COUNT(*) FROM teacher GROUP BY Hometown","SELECT Hometown, COUNT(*) FROM teacher GROUP BY Hometown"
course_teach,List the most common hometown of teachers.,SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1,SELECT Hometown FROM teachers GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1;
course_teach,What is the most commmon hometowns for teachers?,SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1,SELECT Hometown FROM Teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1
course_teach,Show the hometowns shared by at least two teachers.,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*)  >=  2,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*) >= 2
course_teach,What are the towns from which at least two teachers come from?,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*)  >=  2,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*) >= 2
course_teach,Show names of teachers and the courses they are arranged to teach.,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID","SELECT T1.Name, T2.Course_Name FROM Teacher AS T1 JOIN Course AS T2 ON T1.Teacher_ID = T2.Teacher_ID"
course_teach,What is the name of each teacher and what course they teach?,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID","SELECT T1.name, T2.course_name FROM teacher AS T1 JOIN course AS T2 ON T1.teacher_id = T2.teacher_id"
course_teach,Show names of teachers and the courses they are arranged to teach in ascending alphabetical order of the teacher's name.,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID ORDER BY T3.Name","SELECT T1.Name, T2.Course_Name FROM Teacher AS T1 JOIN Course AS T2 ON T1.Teacher_ID = T2.Teacher_ID ORDER BY T1.Name ASC"
course_teach,What are the names of the teachers and the courses they teach in ascending alphabetical order by the name of the teacher?,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID ORDER BY T3.Name","SELECT T1.name, T2.name FROM teacher AS T1 JOIN course AS T2 ON T1.teacher_id = T2.teacher_id ORDER BY T1.name ASC;"
course_teach,Show the name of the teacher for the math course.,"SELECT T3.Name FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID WHERE T2.Course  =  ""Math""",SELECT T1.name FROM teacher AS T1 JOIN course AS T2 ON T1.id = T2.teacher_id WHERE T2.name = 'Math'
course_teach,What are the names of the people who teach math courses?,"SELECT T3.Name FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID WHERE T2.Course  =  ""Math""",SELECT T1.Name FROM Teacher AS T1 JOIN Course AS T2 ON T1.Teacher_ID = T2.Teacher_ID WHERE T2.Course_Name = 'Math'
course_teach,Show names of teachers and the number of courses they teach.,"SELECT T2.Name ,  COUNT(*) FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name","SELECT T1.Name, COUNT(*) FROM Teacher AS T1 JOIN Course AS T2 ON T1.Teacher_ID = T2.Teacher_ID GROUP BY T1.Teacher_ID"
course_teach,What are the names of the teachers and how many courses do they teach?,"SELECT T2.Name ,  COUNT(*) FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name","SELECT teachers.name, COUNT(courses.id) FROM teachers JOIN courses ON teachers.id = courses.teacher_id GROUP BY teachers.id;"
course_teach,Show names of teachers that teach at least two courses.,SELECT T2.Name FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name HAVING COUNT(*)  >=  2,SELECT T1.Name FROM Teacher AS T1 JOIN Course AS T2 ON T1.Teacher_ID = T2.Teacher_ID GROUP BY T1.Teacher_ID HAVING COUNT(*) >= 2
course_teach,What are the names of the teachers who teach at least two courses?,SELECT T2.Name FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name HAVING COUNT(*)  >=  2,SELECT Name FROM Teachers JOIN Courses ON Teachers.TeacherID = Courses.TeacherID GROUP BY Teachers.TeacherID HAVING COUNT(*) >= 2;
course_teach,List the names of teachers who have not been arranged to teach courses.,SELECT Name FROM teacher WHERE Teacher_id NOT IN (SELECT Teacher_id FROM course_arrange),SELECT Name FROM Teacher WHERE TID NOT IN (SELECT TID FROM Course)
course_teach,What are the names of the teachers whose courses have not been arranged?,SELECT Name FROM teacher WHERE Teacher_id NOT IN (SELECT Teacher_id FROM course_arrange),SELECT Name FROM teacher WHERE Teacher_ID NOT IN (SELECT Teacher_ID FROM course_arrangement)
museum_visit,How many visitors below age 30 are there?,SELECT count(*) FROM visitor WHERE age  <  30,SELECT COUNT(*) FROM visitors WHERE age < 30;
museum_visit,"Find the names of the visitors whose membership level is higher than 4, and order the results by the level from high to low.",SELECT name FROM visitor WHERE Level_of_membership  >  4 ORDER BY Level_of_membership DESC,SELECT name FROM visitors WHERE membership_level > 4 ORDER BY membership_level DESC
